type	time	latitude	longitude	altitude (m)	temperature	name	desc
T	2016-02-11 02:27:12	47.718046000	-122.247160000	135.8	19		
T	2016-02-11 02:27:13	47.718045000	-122.247160000	135.8	19		
T	2016-02-11 02:27:14	47.718045000	-122.247160000	135.8	19		
T	2016-02-11 02:27:15	47.718045000	-122.247160000	135.8	19		
T	2016-02-11 02:27:16	47.718045000	-122.247160000	135.8	19		
T	2016-02-11 02:27:17	47.718045000	-122.247160000	135.6	19		
T	2016-02-11 02:27:18	47.718045000	-122.247159000	135.6	19		
T	2016-02-11 02:27:19	47.718045000	-122.247159000	135.6	19		
T	2016-02-11 02:27:20	47.718045000	-122.247159000	135.6	19		
T	2016-02-11 02:27:21	47.718044000	-122.247159000	135.6	19		
T	2016-02-11 02:27:22	47.718044000	-122.247159000	135.6	19		
T	2016-02-11 02:27:23	47.718044000	-122.247159000	135.6	19		
T	2016-02-11 02:27:24	47.718044000	-122.247159000	135.4	19		
T	2016-02-11 02:27:25	47.718044000	-122.247159000	135.6	19		
T	2016-02-11 02:27:26	47.718044000	-122.247159000	135.6	19		
T	2016-02-11 02:27:27	47.718044000	-122.247158000	135.6	19		
T	2016-02-11 02:27:28	47.718044000	-122.247158000	135.6	19		
T	2016-02-11 02:27:29	47.718043000	-122.247158000	135.6	19		
T	2016-02-11 02:27:30	47.718043000	-122.247158000	135.6	19		
T	2016-02-11 02:27:31	47.718043000	-122.247158000	135.4	19		
T	2016-02-11 02:27:32	47.718043000	-122.247158000	135.4	19		
T	2016-02-11 02:27:33	47.718043000	-122.247158000	135.6	19		
T	2016-02-11 02:27:34	47.718043000	-122.247158000	135.6	19		
T	2016-02-11 02:27:35	47.718043000	-122.247158000	135.6	19		
T	2016-02-11 02:27:36	47.718043000	-122.247157000	135.6	19		
T	2016-02-11 02:27:37	47.718042000	-122.247157000	135.6	19		
T	2016-02-11 02:27:38	47.718042000	-122.247157000	135.6	19		
T	2016-02-11 02:27:39	47.718042000	-122.247157000	135.6	19		
T	2016-02-11 02:27:40	47.718042000	-122.247157000	135.6	19		
T	2016-02-11 02:27:41	47.718042000	-122.247157000	135.6	19		
T	2016-02-11 02:27:42	47.718042000	-122.247157000	135.4	19		
T	2016-02-11 02:27:43	47.718042000	-122.247157000	135.4	19		
T	2016-02-11 02:27:44	47.718042000	-122.247157000	135.4	19		
T	2016-02-11 02:27:45	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:46	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:47	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:48	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:49	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:50	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:51	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:52	47.718041000	-122.247156000	135.4	19		
T	2016-02-11 02:27:53	47.718040000	-122.247156000	135.4	19		
T	2016-02-11 02:27:54	47.718040000	-122.247156000	135.4	19		
T	2016-02-11 02:27:55	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:27:56	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:27:57	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:27:58	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:27:59	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:28:00	47.718040000	-122.247155000	135.4	19		
T	2016-02-11 02:28:01	47.718039000	-122.247155000	135.4	19		
T	2016-02-11 02:28:02	47.718039000	-122.247155000	135.4	19		
T	2016-02-11 02:28:03	47.718039000	-122.247155000	135.4	19		
T	2016-02-11 02:28:04	47.718039000	-122.247154000	135.4	19		
T	2016-02-11 02:28:05	47.718039000	-122.247154000	135.4	19		
T	2016-02-11 02:28:06	47.718039000	-122.247154000	135.4	19		
T	2016-02-11 02:28:07	47.718039000	-122.247154000	135.4	19		
T	2016-02-11 02:28:08	47.718039000	-122.247154000	135.4	19		
T	2016-02-11 02:28:09	47.718038000	-122.247154000	135.4	19		
T	2016-02-11 02:28:10	47.718038000	-122.247154000	135.4	19		
T	2016-02-11 02:28:11	47.718038000	-122.247154000	135.4	19		
T	2016-02-11 02:28:12	47.718038000	-122.247154000	135.2	19		
T	2016-02-11 02:28:13	47.718038000	-122.247153000	135.2	19		
T	2016-02-11 02:28:14	47.718038000	-122.247153000	135.2	19		
T	2016-02-11 02:28:15	47.718038000	-122.247153000	135.2	19		
T	2016-02-11 02:28:16	47.718038000	-122.247153000	135.2	19		
T	2016-02-11 02:28:17	47.718037000	-122.247153000	135.2	19		
T	2016-02-11 02:28:18	47.718037000	-122.247153000	135.2	19		
T	2016-02-11 02:28:19	47.718037000	-122.247153000	135.4	19		
T	2016-02-11 02:28:20	47.718037000	-122.247153000	135.4	19		
T	2016-02-11 02:28:21	47.718037000	-122.247153000	135.2	19		
T	2016-02-11 02:28:22	47.718037000	-122.247152000	135.2	19		
T	2016-02-11 02:28:23	47.718037000	-122.247152000	135.2	19		
T	2016-02-11 02:28:24	47.718037000	-122.247152000	135.2	19		
T	2016-02-11 02:28:25	47.718036000	-122.247152000	135.2	19		
T	2016-02-11 02:28:26	47.718036000	-122.247152000	135.2	19		
T	2016-02-11 02:28:27	47.718036000	-122.247152000	135.4	19		
T	2016-02-11 02:28:28	47.718036000	-122.247152000	135.4	19		
T	2016-02-11 02:28:29	47.718036000	-122.247152000	135.4	19		
T	2016-02-11 02:28:30	47.718036000	-122.247152000	135.4	19		
T	2016-02-11 02:28:31	47.718036000	-122.247152000	135.2	19		
T	2016-02-11 02:28:32	47.718036000	-122.247151000	135.2	19		
T	2016-02-11 02:28:33	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:34	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:35	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:36	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:37	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:38	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:39	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:40	47.718035000	-122.247151000	135.4	19		
T	2016-02-11 02:28:41	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:42	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:43	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:44	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:45	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:46	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:47	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:48	47.718034000	-122.247150000	135.4	19		
T	2016-02-11 02:28:49	47.718033000	-122.247150000	135.4	19		
T	2016-02-11 02:28:50	47.718033000	-122.247149000	135.4	19		
T	2016-02-11 02:28:51	47.718033000	-122.247149000	135.4	19		
T	2016-02-11 02:28:52	47.718033000	-122.247149000	135.4	19		
T	2016-02-11 02:28:53	47.718033000	-122.247149000	135.4	19		
T	2016-02-11 02:28:54	47.718033000	-122.247149000	135.4	19		
T	2016-02-11 02:28:55	47.718033000	-122.247149000	135.2	19		
T	2016-02-11 02:28:56	47.718033000	-122.247149000	135.2	19		
T	2016-02-11 02:28:57	47.718032000	-122.247149000	135.2	19		
T	2016-02-11 02:28:58	47.718032000	-122.247149000	135.2	19		
T	2016-02-11 02:28:59	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:00	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:01	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:02	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:03	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:04	47.718032000	-122.247148000	135.2	19		
T	2016-02-11 02:29:05	47.718031000	-122.247148000	135.2	19		
T	2016-02-11 02:29:06	47.718031000	-122.247148000	135.2	19		
T	2016-02-11 02:29:07	47.718031000	-122.247148000	135.2	19		
T	2016-02-11 02:29:08	47.718031000	-122.247147000	135.2	19		
T	2016-02-11 02:29:09	47.718031000	-122.247147000	135.2	19		
T	2016-02-11 02:29:10	47.718031000	-122.247147000	135.2	19		
T	2016-02-11 02:29:11	47.718031000	-122.247147000	135.2	19		
T	2016-02-11 02:29:12	47.718031000	-122.247147000	135.2	19		
T	2016-02-11 02:29:13	47.718030000	-122.247147000	135.0	19		
T	2016-02-11 02:29:14	47.718030000	-122.247147000	135.0	19		
T	2016-02-11 02:29:15	47.718030000	-122.247147000	135.0	19		
T	2016-02-11 02:29:16	47.718030000	-122.247147000	135.0	19		
T	2016-02-11 02:29:17	47.718030000	-122.247147000	135.0	19		
T	2016-02-11 02:29:18	47.718030000	-122.247146000	135.0	19		
T	2016-02-11 02:29:19	47.718030000	-122.247146000	135.0	19		
T	2016-02-11 02:29:20	47.718030000	-122.247146000	135.0	19		
T	2016-02-11 02:29:21	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:22	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:23	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:24	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:25	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:26	47.718029000	-122.247146000	135.0	19		
T	2016-02-11 02:29:27	47.718029000	-122.247145000	135.0	19		
T	2016-02-11 02:29:28	47.718029000	-122.247145000	134.8	19		
T	2016-02-11 02:29:29	47.718028000	-122.247145000	134.8	19		
T	2016-02-11 02:29:30	47.718028000	-122.247145000	134.8	19		
T	2016-02-11 02:29:31	47.718028000	-122.247145000	135.0	19		
T	2016-02-11 02:29:32	47.718028000	-122.247145000	135.0	19		
T	2016-02-11 02:29:33	47.718028000	-122.247145000	135.0	19		
T	2016-02-11 02:29:34	47.718028000	-122.247145000	135.0	19		
T	2016-02-11 02:29:35	47.718028000	-122.247145000	135.0	19		
T	2016-02-11 02:29:36	47.718028000	-122.247144000	135.0	19		
T	2016-02-11 02:29:37	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:38	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:39	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:40	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:41	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:42	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:43	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:44	47.718027000	-122.247144000	135.0	19		
T	2016-02-11 02:29:45	47.718026000	-122.247143000	135.0	19		
T	2016-02-11 02:29:46	47.718026000	-122.247143000	135.0	19		
T	2016-02-11 02:29:47	47.718026000	-122.247143000	135.2	19		
T	2016-02-11 02:29:48	47.718026000	-122.247143000	135.2	19		
T	2016-02-11 02:29:49	47.718026000	-122.247143000	135.2	19		
T	2016-02-11 02:29:50	47.718026000	-122.247143000	135.0	19		
T	2016-02-11 02:29:51	47.718026000	-122.247143000	135.0	19		
T	2016-02-11 02:29:52	47.718026000	-122.247143000	135.0	19		
T	2016-02-11 02:29:53	47.718025000	-122.247143000	135.0	19		
T	2016-02-11 02:29:54	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:29:55	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:29:56	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:29:57	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:29:58	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:29:59	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:30:00	47.718025000	-122.247142000	135.0	19		
T	2016-02-11 02:30:01	47.718024000	-122.247142000	135.0	19		
T	2016-02-11 02:30:02	47.718024000	-122.247142000	135.0	19		
T	2016-02-11 02:30:03	47.718024000	-122.247142000	135.0	19		
T	2016-02-11 02:30:04	47.718024000	-122.247141000	135.0	19		
T	2016-02-11 02:30:05	47.718024000	-122.247141000	134.8	19		
T	2016-02-11 02:30:06	47.718024000	-122.247141000	134.8	19		
T	2016-02-11 02:30:07	47.718024000	-122.247141000	134.8	19		
T	2016-02-11 02:30:08	47.718024000	-122.247141000	134.8	19		
T	2016-02-11 02:30:09	47.718023000	-122.247141000	134.8	19		
T	2016-02-11 02:30:10	47.718023000	-122.247141000	135.0	19		
T	2016-02-11 02:30:11	47.718023000	-122.247141000	135.0	19		
T	2016-02-11 02:30:12	47.718023000	-122.247141000	135.0	19		
T	2016-02-11 02:30:13	47.718023000	-122.247140000	135.0	19		
T	2016-02-11 02:30:14	47.718023000	-122.247140000	135.0	19		
T	2016-02-11 02:30:15	47.718023000	-122.247140000	135.0	19		
T	2016-02-11 02:30:16	47.718023000	-122.247140000	135.0	19		
T	2016-02-11 02:30:17	47.718023000	-122.247140000	135.0	19		
T	2016-02-11 02:30:18	47.718022000	-122.247140000	135.0	19		
T	2016-02-11 02:30:19	47.718022000	-122.247140000	135.0	19		
T	2016-02-11 02:30:20	47.718022000	-122.247140000	135.0	19		
T	2016-02-11 02:30:21	47.718022000	-122.247140000	135.0	19		
T	2016-02-11 02:30:22	47.718022000	-122.247139000	135.2	19		
T	2016-02-11 02:30:23	47.718022000	-122.247139000	135.2	19		
T	2016-02-11 02:30:24	47.718022000	-122.247139000	135.2	19		
T	2016-02-11 02:30:25	47.718022000	-122.247139000	135.2	19		
T	2016-02-11 02:30:26	47.718021000	-122.247139000	135.0	19		
T	2016-02-11 02:30:27	47.718021000	-122.247139000	135.0	19		
T	2016-02-11 02:30:28	47.718021000	-122.247139000	135.0	19		
T	2016-02-11 02:30:29	47.718021000	-122.247139000	135.0	19		
T	2016-02-11 02:30:30	47.718021000	-122.247139000	135.0	19		
T	2016-02-11 02:30:31	47.718021000	-122.247138000	135.0	19		
T	2016-02-11 02:30:32	47.718021000	-122.247138000	135.0	19		
T	2016-02-11 02:30:33	47.718021000	-122.247138000	135.0	19		
T	2016-02-11 02:30:34	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:35	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:36	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:37	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:38	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:39	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:40	47.718020000	-122.247138000	135.0	19		
T	2016-02-11 02:30:41	47.718020000	-122.247137000	135.0	19		
T	2016-02-11 02:30:42	47.718019000	-122.247137000	135.0	19		
T	2016-02-11 02:30:43	47.718019000	-122.247137000	135.0	19		
T	2016-02-11 02:30:44	47.718019000	-122.247137000	135.0	19		
T	2016-02-11 02:30:45	47.718019000	-122.247137000	135.0	19		
T	2016-02-11 02:30:46	47.718019000	-122.247137000	134.8	19		
T	2016-02-11 02:30:47	47.718019000	-122.247137000	134.8	19		
T	2016-02-11 02:30:48	47.718019000	-122.247137000	134.8	19		
T	2016-02-11 02:30:49	47.718019000	-122.247137000	134.8	19		
T	2016-02-11 02:30:50	47.718018000	-122.247136000	134.8	19		
T	2016-02-11 02:30:51	47.718018000	-122.247136000	134.8	19		
T	2016-02-11 02:30:52	47.718018000	-122.247136000	134.8	19		
T	2016-02-11 02:30:53	47.718018000	-122.247136000	134.8	19		
T	2016-02-11 02:30:54	47.718018000	-122.247136000	134.8	19		
T	2016-02-11 02:30:55	47.718018000	-122.247136000	135.0	19		
T	2016-02-11 02:30:56	47.718018000	-122.247136000	135.0	19		
T	2016-02-11 02:30:57	47.718018000	-122.247136000	135.0	19		
T	2016-02-11 02:30:58	47.718017000	-122.247136000	135.0	18		
T	2016-02-11 02:30:59	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:00	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:01	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:02	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:03	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:04	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:05	47.718017000	-122.247135000	135.0	18		
T	2016-02-11 02:31:06	47.718016000	-122.247135000	135.2	18		
T	2016-02-11 02:31:07	47.718016000	-122.247135000	135.0	18		
T	2016-02-11 02:31:08	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:09	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:10	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:11	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:12	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:13	47.718016000	-122.247134000	135.0	18		
T	2016-02-11 02:31:14	47.718015000	-122.247134000	135.0	18		
T	2016-02-11 02:31:15	47.718015000	-122.247134000	135.0	18		
T	2016-02-11 02:31:16	47.718015000	-122.247134000	135.0	18		
T	2016-02-11 02:31:17	47.718015000	-122.247133000	135.0	18		
T	2016-02-11 02:31:18	47.718015000	-122.247133000	135.0	18		
T	2016-02-11 02:31:19	47.718015000	-122.247133000	135.0	18		
T	2016-02-11 02:31:20	47.718015000	-122.247133000	135.0	18		
T	2016-02-11 02:31:21	47.718015000	-122.247133000	135.0	18		
T	2016-02-11 02:31:22	47.718014000	-122.247133000	135.0	18		
T	2016-02-11 02:31:23	47.718014000	-122.247133000	135.0	18		
T	2016-02-11 02:31:24	47.718014000	-122.247133000	135.0	18		
T	2016-02-11 02:31:25	47.718014000	-122.247133000	135.0	18		
T	2016-02-11 02:31:26	47.718014000	-122.247133000	135.0	18		
T	2016-02-11 02:31:27	47.718014000	-122.247132000	135.0	18		
T	2016-02-11 02:31:28	47.718014000	-122.247132000	135.0	18		
T	2016-02-11 02:31:29	47.718014000	-122.247132000	135.0	18		
T	2016-02-11 02:31:30	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:31	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:32	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:33	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:34	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:35	47.718013000	-122.247132000	135.0	18		
T	2016-02-11 02:31:36	47.718013000	-122.247131000	135.0	18		
T	2016-02-11 02:31:37	47.718013000	-122.247131000	135.0	18		
T	2016-02-11 02:31:38	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:39	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:40	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:41	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:42	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:43	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:44	47.718012000	-122.247131000	135.0	18		
T	2016-02-11 02:31:45	47.718012000	-122.247130000	135.0	18		
T	2016-02-11 02:31:46	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:47	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:48	47.718011000	-122.247130000	134.8	18		
T	2016-02-11 02:31:49	47.718011000	-122.247130000	134.8	18		
T	2016-02-11 02:31:50	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:51	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:52	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:53	47.718011000	-122.247130000	135.0	18		
T	2016-02-11 02:31:54	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:31:55	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:31:56	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:31:57	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:31:58	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:31:59	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:32:00	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:32:01	47.718010000	-122.247129000	135.0	18		
T	2016-02-11 02:32:02	47.718009000	-122.247129000	135.0	18		
T	2016-02-11 02:32:03	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:04	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:05	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:06	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:07	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:08	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:09	47.718009000	-122.247128000	135.0	18		
T	2016-02-11 02:32:10	47.718008000	-122.247128000	135.0	18		
T	2016-02-11 02:32:11	47.718008000	-122.247128000	135.0	18		
T	2016-02-11 02:32:12	47.718008000	-122.247128000	135.0	18		
T	2016-02-11 02:32:13	47.718008000	-122.247127000	135.0	18		
T	2016-02-11 02:32:14	47.718008000	-122.247127000	135.0	18		
T	2016-02-11 02:32:15	47.718008000	-122.247127000	135.0	18		
T	2016-02-11 02:32:16	47.718008000	-122.247127000	135.0	18		
T	2016-02-11 02:32:17	47.718008000	-122.247127000	135.0	18		
T	2016-02-11 02:32:18	47.718007000	-122.247127000	135.0	18		
T	2016-02-11 02:32:19	47.718007000	-122.247127000	135.0	18		
T	2016-02-11 02:32:20	47.718007000	-122.247127000	135.0	18		
T	2016-02-11 02:32:21	47.718007000	-122.247127000	135.0	18		
T	2016-02-11 02:32:22	47.718007000	-122.247126000	135.0	18		
T	2016-02-11 02:32:23	47.718007000	-122.247126000	135.0	18		
T	2016-02-11 02:32:24	47.718007000	-122.247126000	135.0	18		
T	2016-02-11 02:32:25	47.718007000	-122.247126000	135.0	18		
T	2016-02-11 02:32:26	47.718006000	-122.247126000	135.0	18		
T	2016-02-11 02:32:27	47.718006000	-122.247126000	135.0	18		
T	2016-02-11 02:32:28	47.718006000	-122.247126000	135.0	18		
T	2016-02-11 02:32:29	47.718006000	-122.247126000	135.0	18		
T	2016-02-11 02:32:30	47.718006000	-122.247126000	134.8	18		
T	2016-02-11 02:32:31	47.718006000	-122.247125000	134.8	18		
T	2016-02-11 02:32:32	47.718006000	-122.247125000	134.8	18		
T	2016-02-11 02:32:33	47.718006000	-122.247125000	134.8	18		
T	2016-02-11 02:32:34	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:35	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:36	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:37	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:38	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:39	47.718005000	-122.247125000	134.8	18		
T	2016-02-11 02:32:40	47.718005000	-122.247124000	134.8	18		
T	2016-02-11 02:32:41	47.718005000	-122.247124000	134.8	18		
T	2016-02-11 02:32:42	47.718004000	-122.247124000	134.8	18		
T	2016-02-11 02:32:43	47.718004000	-122.247124000	134.8	18		
T	2016-02-11 02:32:44	47.718004000	-122.247124000	134.8	18		
T	2016-02-11 02:32:45	47.718004000	-122.247124000	134.6	18		
T	2016-02-11 02:32:46	47.718004000	-122.247124000	134.6	18		
T	2016-02-11 02:32:47	47.718004000	-122.247124000	134.6	18		
T	2016-02-11 02:32:48	47.718004000	-122.247124000	134.8	18		
T	2016-02-11 02:32:49	47.718004000	-122.247124000	134.8	18		
T	2016-02-11 02:32:50	47.718003000	-122.247123000	134.8	18		
